week,customer_state,hub,product_group,price,freight_value
2017-07-17,SP,HUB_SaoPaulo,other,22.62,12.69
2018-06-04,SP,HUB_MG_RJ,tech,119.0,57.09
2017-07-24,RJ,HUB_SaoPaulo,home,12.9,15.1
2017-06-05,SP,HUB_SaoPaulo,home,286.4,37.51
2018-06-18,SC,HUB_South,other,49.9,13.69
2018-08-13,SP,HUB_SaoPaulo,tech,513.9,16.26
2018-06-11,SP,HUB_MG_RJ,beauty_health,12.0,15.23
2018-06-11,SP,HUB_MG_RJ,beauty_health,12.0,15.23
2018-06-11,SP,HUB_MG_RJ,beauty_health,12.0,15.23
2017-08-07,MG,HUB_SaoPaulo,beauty_health,35.39,14.1
2017-08-07,MG,HUB_SaoPaulo,beauty_health,35.39,14.1
2018-01-22,SP,HUB_SaoPaulo,home,48.0,13.37
2017-02-27,PR,HUB_SaoPaulo,other,25.0,14.52
2018-03-26,PR,HUB_SaoPaulo,other,98.8,15.57
2018-04-02,DF,HUB_MG_RJ,other,219.0,54.06
2017-02-06,SP,HUB_SaoPaulo,beauty_health,65.0,14.22
2017-12-04,RJ,HUB_SaoPaulo,other,79.99,22.88
2017-12-04,RJ,HUB_SaoPaulo,other,79.99,22.88
2017-06-05,SP,HUB_SaoPaulo,home,51.9,12.7
2017-12-04,MG,HUB_South,other,199.0,20.63
2018-04-30,SP,HUB_SaoPaulo,other,65.0,7.39
2017-08-07,RJ,HUB_SaoPaulo,home,26.1,15.1
2018-02-19,MG,HUB_SaoPaulo,tech,40.3,15.1
2018-07-30,SP,HUB_SaoPaulo,home,159.0,17.38
2018-04-09,RJ,HUB_SaoPaulo,other,59.9,23.0
2018-04-09,SP,HUB_South,tech,249.9,16.6
2017-04-10,MG,HUB_SaoPaulo,other,129.99,17.65
2018-01-29,SP,HUB_MG_RJ,home,139.9,23.78
2018-05-28,SP,HUB_SaoPaulo,other,74.99,11.15
2017-12-18,PR,HUB_SaoPaulo,home,86.9,17.86
2018-01-08,SP,HUB_SaoPaulo,other,143.8,14.68
2018-01-08,SP,HUB_SaoPaulo,other,229.04,21.34
2017-07-17,RS,HUB_South,tech,18.9,15.1
2018-03-26,MG,HUB_MG_RJ,home,129.0,18.73
2018-03-26,MG,HUB_MG_RJ,home,129.0,18.73
2017-12-25,SP,HUB_SaoPaulo,tech,78.0,12.05
2018-05-14,SP,HUB_SaoPaulo,other,79.9,11.65
2018-02-12,SP,HUB_SaoPaulo,home,10.5,14.1
2017-09-04,SP,HUB_SaoPaulo,tech,179.9,12.76
2018-04-09,SP,HUB_SaoPaulo,home,30.9,12.79
2018-04-09,SP,HUB_SaoPaulo,home,30.9,12.79
2017-05-15,BA,HUB_SaoPaulo,tech,1000.0,23.44
2017-08-21,SP,HUB_SaoPaulo,home,116.04,25.12
2017-05-29,SP,HUB_SaoPaulo,other,54.9,12.72
2018-04-09,SP,HUB_SaoPaulo,home,55.0,12.83
2017-05-22,PR,HUB_MG_RJ,home,44.9,19.59
2017-07-17,BA,HUB_South,other,199.9,22.2
2017-05-15,RJ,HUB_SaoPaulo,home,139.99,21.47
2018-06-18,SP,HUB_SaoPaulo,tech,119.0,13.49
2018-04-16,SP,HUB_SaoPaulo,other,56.9,8.29
2018-04-23,RJ,HUB_SaoPaulo,tech,37.99,15.23
2018-04-16,SP,HUB_SaoPaulo,other,49.99,8.64
2018-04-16,RJ,HUB_SaoPaulo,tech,78.0,18.33
2018-04-16,RJ,HUB_SaoPaulo,tech,29.0,18.33
2018-07-30,SP,HUB_MG_RJ,beauty_health,117.4,18.92
2018-07-30,SP,HUB_MG_RJ,beauty_health,117.4,18.92
2018-07-30,PR,HUB_South,other,247.88,16.19
2018-04-16,SP,HUB_South,other,84.9,16.56
2018-07-09,MG,HUB_SaoPaulo,tech,98.0,18.79
2018-04-09,RJ,HUB_SaoPaulo,home,138.0,18.55
2017-11-20,RJ,HUB_SaoPaulo,home,56.99,16.16
2018-03-12,RJ,HUB_SaoPaulo,home,99.0,20.25
2018-07-02,SP,HUB_SaoPaulo,beauty_health,91.55,7.9
2017-03-13,RS,HUB_SaoPaulo,other,129.99,19.5
2017-01-23,MG,HUB_SaoPaulo,other,859.0,97.27
2018-04-16,DF,HUB_SaoPaulo,home,199.9,25.56
2017-03-20,SP,HUB_SaoPaulo,home,28.5,5.01
2017-03-20,SP,HUB_SaoPaulo,home,37.4,16.3
2017-03-20,SP,HUB_SaoPaulo,home,37.4,16.3
2018-07-23,RS,HUB_SaoPaulo,home,88.0,23.42
2018-04-30,SP,HUB_SaoPaulo,beauty_health,49.99,7.39
2018-05-21,PR,HUB_SaoPaulo,beauty_health,59.9,19.39
2018-06-18,SP,HUB_SaoPaulo,other,29.9,12.87
2018-06-11,RJ,HUB_SaoPaulo,tech,55.0,15.49
2018-01-08,SP,HUB_South,tech,98.9,17.94
2017-11-20,SP,HUB_SaoPaulo,home,144.9,14.41
2017-11-20,RS,HUB_SaoPaulo,home,132.76,21.42
2017-05-15,SP,HUB_SaoPaulo,home,118.58,13.17
2017-12-11,SP,HUB_SaoPaulo,beauty_health,53.99,11.88
2017-07-10,SP,HUB_SaoPaulo,home,59.9,11.92
2017-12-04,SP,HUB_SaoPaulo,other,79.0,13.57
2017-11-13,SP,HUB_SaoPaulo,other,379.99,14.16
2018-08-13,RJ,HUB_SaoPaulo,home,115.99,27.11
2018-08-13,RJ,HUB_SaoPaulo,home,115.99,27.11
2017-11-27,MG,HUB_SaoPaulo,tech,21.99,15.1
2018-04-30,SP,HUB_SaoPaulo,home,53.9,4.05
2018-04-30,SP,HUB_SaoPaulo,home,53.9,2.03
2018-04-30,SP,HUB_SaoPaulo,home,53.9,4.05
2018-04-02,RJ,HUB_SaoPaulo,home,55.0,16.36
2017-03-13,SP,HUB_SaoPaulo,other,147.9,18.33
2017-05-08,RS,HUB_SaoPaulo,other,32.9,15.1
2018-02-19,RJ,HUB_SaoPaulo,tech,23.7,14.1
2017-10-09,RJ,HUB_South,home,39.0,15.79
2018-07-16,PR,HUB_SaoPaulo,home,136.9,44.76
2017-09-11,SP,HUB_MG_RJ,beauty_health,145.9,20.51
2018-07-30,DF,HUB_South,other,125.0,37.79
2018-02-05,SP,HUB_SaoPaulo,beauty_health,12.0,11.85
2018-03-12,SC,HUB_SaoPaulo,home,216.0,19.39
2018-07-02,RJ,HUB_SaoPaulo,tech,29.0,15.3
2017-05-08,SP,HUB_MG_RJ,home,55.0,19.88
2017-09-25,SP,HUB_SaoPaulo,home,59.9,12.48
2018-08-13,SP,HUB_South,tech,44.87,18.41
2018-02-12,MG,HUB_MG_RJ,home,259.0,46.31
2018-01-29,SP,HUB_SaoPaulo,tech,9.97,11.85
2017-12-18,SP,HUB_MG_RJ,beauty_health,159.9,18.37
2017-05-01,MG,HUB_MG_RJ,home,249.9,17.51
2018-03-26,BA,HUB_SaoPaulo,home,69.9,22.45
2018-04-23,MG,HUB_MG_RJ,home,39.9,7.71
2018-06-04,SP,HUB_SaoPaulo,beauty_health,99.99,21.12
2017-08-14,SP,HUB_South,tech,67.9,17.73
2018-04-16,DF,HUB_SaoPaulo,tech,12.25,15.23
2018-07-16,SP,HUB_MG_RJ,other,29.9,18.31
2018-07-16,SP,HUB_MG_RJ,other,29.9,18.31
2018-03-12,RJ,HUB_SaoPaulo,tech,23.7,15.23
2018-04-09,SP,HUB_SaoPaulo,beauty_health,29.9,7.39
2017-11-27,SP,HUB_SaoPaulo,other,41.99,11.73
2017-09-18,PR,HUB_SaoPaulo,beauty_health,23.99,15.1
2018-03-12,MG,HUB_MG_RJ,tech,142.0,18.87
2018-04-02,SP,HUB_SaoPaulo,home,69.9,12.43
2018-04-02,SP,HUB_SaoPaulo,home,69.9,12.43
2018-04-02,SP,HUB_SaoPaulo,home,69.9,12.43
2018-01-08,SP,HUB_SaoPaulo,tech,9.9,7.78
2018-02-26,RS,HUB_South,other,45.0,15.1
2017-03-13,SP,HUB_MG_RJ,home,32.5,15.56
2017-11-20,SP,HUB_SaoPaulo,tech,35.0,7.78
2018-08-06,MG,HUB_MG_RJ,other,94.9,14.96
2018-02-12,SP,HUB_SaoPaulo,other,618.0,37.6
2018-02-26,MG,HUB_SaoPaulo,other,98.7,15.44
2018-02-26,MG,HUB_SaoPaulo,other,98.7,15.44
2017-08-28,SP,HUB_SaoPaulo,tech,199.99,12.82
2017-08-07,SP,HUB_SaoPaulo,home,59.9,11.73
2017-08-07,SP,HUB_SaoPaulo,home,59.9,11.73
2017-11-27,SP,HUB_SaoPaulo,beauty_health,84.99,9.41
2017-12-11,RJ,HUB_SaoPaulo,tech,170.0,15.94
2017-07-17,RJ,HUB_SaoPaulo,other,1999.99,34.49
2018-06-11,RJ,HUB_SaoPaulo,other,28.99,18.3
2018-06-11,SP,HUB_SaoPaulo,home,420.0,21.11
2018-08-13,RJ,HUB_South,tech,135.0,17.88
2018-06-11,SP,HUB_MG_RJ,home,538.0,67.57
2018-01-22,SC,HUB_South,other,29.0,12.6
2018-04-16,SP,HUB_SaoPaulo,tech,75.0,12.97
2017-07-17,MG,HUB_SaoPaulo,home,205.0,18.14
2017-10-02,SP,HUB_SaoPaulo,other,59.99,11.73
2017-12-18,SP,HUB_SaoPaulo,other,367.94,10.32
2018-03-26,SP,HUB_SaoPaulo,other,59.0,8.29
2018-05-21,RS,HUB_SaoPaulo,tech,12.0,18.23
2018-03-19,RJ,HUB_SaoPaulo,home,140.0,74.71
2017-10-16,SP,HUB_SaoPaulo,other,146.99,35.19
2017-11-20,SP,HUB_South,tech,105.0,25.57
2017-10-09,SP,HUB_SaoPaulo,beauty_health,13.99,11.85
2018-03-19,SC,HUB_SaoPaulo,other,250.0,90.73
2018-03-19,RJ,HUB_South,home,124.9,27.6
2017-12-11,MG,HUB_South,other,25.0,17.92
2017-12-11,MG,HUB_South,other,25.0,17.92
2018-05-07,RJ,HUB_SaoPaulo,home,24.9,15.23
2017-12-25,SP,HUB_SaoPaulo,tech,24.5,11.85
2017-08-07,RS,HUB_SaoPaulo,other,99.99,17.95
2018-08-13,SP,HUB_SaoPaulo,home,39.0,13.85
2018-02-12,SP,HUB_South,other,57.5,25.24
2017-02-27,SP,HUB_SaoPaulo,home,194.9,36.35
2017-04-24,SP,HUB_South,beauty_health,139.9,15.15
2018-06-18,SP,HUB_SaoPaulo,beauty_health,134.9,10.25
2018-07-09,SC,HUB_South,other,83.0,9.89
2017-11-27,PR,HUB_SaoPaulo,tech,178.99,15.0
2017-01-30,SP,HUB_South,home,109.9,14.94
2018-03-26,PR,HUB_South,tech,88.0,2.58
2018-03-26,PR,HUB_SaoPaulo,tech,84.89,29.62
2017-11-27,SP,HUB_SaoPaulo,other,44.32,8.27
2017-07-10,RS,HUB_SaoPaulo,tech,17.5,14.1
2017-08-21,MG,HUB_MG_RJ,other,269.9,19.14
2018-02-19,SP,HUB_MG_RJ,other,49.99,15.1
2017-07-17,SP,HUB_SaoPaulo,home,39.9,12.69
2017-07-17,SP,HUB_SaoPaulo,home,39.9,12.69
2018-06-18,MG,HUB_South,home,149.0,41.33
2017-12-04,SP,HUB_SaoPaulo,tech,79.0,12.89
2017-09-18,SP,HUB_SaoPaulo,home,89.9,16.26
2017-09-18,SP,HUB_SaoPaulo,home,89.9,16.26
2017-03-06,RS,HUB_SaoPaulo,home,20.0,16.05
2017-11-27,PR,HUB_SaoPaulo,tech,119.39,15.59
2018-02-19,SP,HUB_SaoPaulo,home,10.99,11.85
2018-02-19,SP,HUB_SaoPaulo,home,10.99,11.85
2018-02-19,SP,HUB_SaoPaulo,home,10.99,11.85
2017-11-27,PR,HUB_SaoPaulo,beauty_health,29.99,15.1
2018-04-02,SP,HUB_SaoPaulo,home,69.9,13.56
2018-04-23,SP,HUB_SaoPaulo,beauty_health,29.9,7.71
2018-08-13,SP,HUB_SaoPaulo,beauty_health,29.8,12.87
2018-07-02,SP,HUB_SaoPaulo,beauty_health,29.9,7.79
2018-07-02,SP,HUB_SaoPaulo,beauty_health,29.9,7.79
2018-04-02,PR,HUB_South,other,299.0,15.21
2018-06-04,RJ,HUB_SaoPaulo,other,60.0,19.39
2017-05-08,SP,HUB_MG_RJ,home,199.9,32.15
2017-11-13,MG,HUB_MG_RJ,home,71.1,12.23
2017-07-03,MG,HUB_SaoPaulo,beauty_health,56.99,14.15
2017-03-20,SP,HUB_SaoPaulo,other,99.9,11.31
2018-07-30,SP,HUB_South,home,238.0,42.65
2017-05-08,SP,HUB_South,other,39.9,15.1
2018-05-21,SP,HUB_SaoPaulo,home,74.99,10.06
2018-05-21,SP,HUB_SaoPaulo,home,88.9,10.06
2018-03-12,SP,HUB_SaoPaulo,home,44.9,8.29
2018-03-12,SP,HUB_SaoPaulo,home,44.9,8.29
2018-06-04,SP,HUB_SaoPaulo,home,79.9,14.65
2018-06-18,SP,HUB_SaoPaulo,home,29.9,8.9
2018-06-11,RS,HUB_SaoPaulo,other,9.9,15.23
2017-04-17,SP,HUB_South,other,29.5,14.52
2017-03-13,SP,HUB_SaoPaulo,other,598.0,12.56
2018-06-11,MG,HUB_SaoPaulo,home,189.0,35.08
2018-03-12,SP,HUB_SaoPaulo,home,28.17,31.92
2017-11-20,MG,HUB_SaoPaulo,other,49.0,15.1
2017-11-27,SP,HUB_SaoPaulo,home,79.9,9.77
2018-04-23,SP,HUB_SaoPaulo,tech,24.99,7.39
2018-05-07,SP,HUB_SaoPaulo,tech,29.99,7.39
2018-06-25,RS,HUB_SaoPaulo,tech,14.0,18.23
2018-03-12,RJ,HUB_SaoPaulo,home,99.9,23.28
2018-03-05,RJ,HUB_SaoPaulo,tech,133.9,18.82
2017-12-04,RS,HUB_SaoPaulo,home,56.99,16.16
2017-05-15,MG,HUB_SaoPaulo,tech,39.0,15.1
2017-05-15,MG,HUB_SaoPaulo,tech,39.0,15.1
2018-02-19,SP,HUB_SaoPaulo,home,49.9,12.69
2018-02-19,SP,HUB_SaoPaulo,home,49.9,12.69
2018-03-05,RJ,HUB_SaoPaulo,other,49.0,18.23
2017-10-02,MG,HUB_MG_RJ,beauty_health,99.9,16.46
2018-05-14,SC,HUB_SaoPaulo,other,109.9,18.65
2017-07-10,MG,HUB_MG_RJ,other,110.0,13.79
2018-01-15,SP,HUB_South,other,99.9,16.46
2018-01-22,MG,HUB_SaoPaulo,tech,24.99,14.1
2018-04-23,RJ,HUB_SaoPaulo,tech,102.0,18.59
2017-07-10,SP,HUB_SaoPaulo,other,119.99,12.04
2018-04-30,SP,HUB_SaoPaulo,home,84.9,9.33
2017-11-20,SP,HUB_SaoPaulo,home,99.9,16.76
2017-11-20,SP,HUB_SaoPaulo,home,99.9,16.76
2017-11-20,SP,HUB_SaoPaulo,home,59.55,8.38
2017-11-20,SP,HUB_SaoPaulo,home,59.33,8.38
2017-11-20,SP,HUB_SaoPaulo,home,99.9,16.76
2017-11-20,SP,HUB_SaoPaulo,home,99.9,16.76
2017-11-20,SP,HUB_SaoPaulo,home,116.9,8.38
2018-07-09,RS,HUB_SaoPaulo,beauty_health,27.9,18.3
2017-03-20,SP,HUB_SaoPaulo,tech,1949.9,17.01
2018-04-30,SP,HUB_SaoPaulo,tech,187.0,13.75
2018-01-15,SP,HUB_SaoPaulo,tech,36.0,11.85
2017-11-13,RJ,HUB_SaoPaulo,other,195.99,86.53
2018-07-30,RJ,HUB_SaoPaulo,home,58.9,16.6
2018-01-08,SP,HUB_SaoPaulo,beauty_health,39.9,9.34
2018-07-16,SP,HUB_SaoPaulo,home,49.9,13.01
2018-05-14,RS,HUB_South,home,73.9,23.1
2018-05-14,RS,HUB_South,home,73.9,23.1
2018-01-15,MG,HUB_South,tech,689.89,22.4
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2017-05-15,SP,HUB_SaoPaulo,home,123.9,13.21
2018-05-14,SP,HUB_SaoPaulo,tech,24.99,7.39
2018-02-26,SP,HUB_SaoPaulo,home,53.9,13.4
2018-03-05,RJ,HUB_SaoPaulo,tech,90.0,18.51
2018-07-02,SP,HUB_SaoPaulo,beauty_health,12.9,8.29
2018-02-19,SP,HUB_South,tech,134.9,13.07
2018-05-14,SP,HUB_South,tech,158.9,18.99
2017-08-07,SP,HUB_SaoPaulo,home,27.9,11.85
2018-01-22,SP,HUB_SaoPaulo,home,169.0,12.39
2017-05-29,SP,HUB_South,other,64.9,19.69
2018-07-16,SP,HUB_SaoPaulo,other,84.99,23.54
2017-08-07,SP,HUB_SaoPaulo,tech,16.9,7.78
2018-02-05,SP,HUB_South,other,29.5,16.11
2017-08-21,SP,HUB_South,other,59.9,13.44
2017-07-17,SP,HUB_SaoPaulo,beauty_health,19.9,7.78
2018-07-30,SP,HUB_MG_RJ,beauty_health,49.9,18.45
2018-07-16,RS,HUB_SaoPaulo,beauty_health,336.0,20.45
2017-11-20,RJ,HUB_SaoPaulo,other,120.0,14.59
2017-11-13,SP,HUB_SaoPaulo,beauty_health,19.99,9.34
2018-02-19,SP,HUB_SaoPaulo,beauty_health,37.9,11.88
2018-02-19,SP,HUB_SaoPaulo,beauty_health,57.9,11.88
2017-10-23,RS,HUB_SaoPaulo,other,368.9,27.42
2017-02-13,PR,HUB_SaoPaulo,beauty_health,89.99,17.37
2018-04-23,SP,HUB_SaoPaulo,tech,14.99,8.29
2018-04-30,SP,HUB_SaoPaulo,other,14.9,12.79
2017-12-11,SP,HUB_SaoPaulo,other,129.0,13.92
2018-07-09,SP,HUB_South,beauty_health,90.0,15.73
2017-10-30,SP,HUB_SaoPaulo,other,56.97,9.94
2018-04-02,RJ,HUB_SaoPaulo,home,159.9,34.66
2018-04-02,RJ,HUB_SaoPaulo,home,159.9,34.66
2017-05-08,SP,HUB_MG_RJ,other,179.0,15.0
2017-04-17,SP,HUB_SaoPaulo,other,59.9,24.91
2017-04-17,SP,HUB_SaoPaulo,other,59.9,24.91
2018-07-09,SP,HUB_SaoPaulo,other,12.9,13.71
2018-07-09,SP,HUB_SaoPaulo,other,12.9,13.71
2018-02-05,BA,HUB_MG_RJ,home,120.0,50.71
2018-06-18,RJ,HUB_MG_RJ,other,149.9,14.64
2017-09-11,SP,HUB_SaoPaulo,other,65.0,11.73
2018-07-30,SP,HUB_SaoPaulo,tech,149.0,9.79
2017-05-15,RJ,HUB_MG_RJ,other,79.7,15.31
2018-03-26,MG,HUB_SaoPaulo,other,79.0,23.09
2017-07-03,SC,HUB_South,tech,99.0,17.94
2017-05-08,SP,HUB_MG_RJ,other,129.9,18.16
2018-04-23,SP,HUB_SaoPaulo,tech,13.65,8.29
2017-08-21,SC,HUB_SaoPaulo,tech,24.99,14.1
2017-12-04,SP,HUB_SaoPaulo,other,89.9,8.82
2018-05-14,PR,HUB_SaoPaulo,tech,193.65,19.24
2017-12-18,RJ,HUB_SaoPaulo,tech,469.0,68.37
2017-08-07,SC,HUB_South,other,185.0,14.44
2017-10-16,SC,HUB_SaoPaulo,other,19.9,15.1
2017-11-20,RS,HUB_SaoPaulo,other,99.0,16.45
2017-04-03,PR,HUB_SaoPaulo,tech,99.0,14.86
2018-04-02,SP,HUB_SaoPaulo,home,320.0,44.1
2018-06-25,SP,HUB_SaoPaulo,tech,55.0,13.74
2018-06-25,SP,HUB_SaoPaulo,tech,29.0,1.37
2018-04-09,SC,HUB_SaoPaulo,other,397.0,21.75
2018-04-30,SP,HUB_SaoPaulo,home,69.9,12.43
2018-06-11,SP,HUB_SaoPaulo,tech,269.99,21.45
2017-06-26,SP,HUB_SaoPaulo,home,139.9,14.0
2017-05-29,SP,HUB_SaoPaulo,other,44.95,11.85
2018-05-21,MG,HUB_SaoPaulo,other,57.89,12.77
2018-01-15,SP,HUB_SaoPaulo,other,49.99,9.34
2017-08-07,RS,HUB_SaoPaulo,beauty_health,82.9,15.33
2018-06-04,SP,HUB_SaoPaulo,other,19.95,8.29
2017-08-14,RS,HUB_SaoPaulo,other,26.9,15.1
2017-06-19,SP,HUB_SaoPaulo,home,41.9,11.73
2017-02-13,SP,HUB_SaoPaulo,tech,22.0,10.96
2017-06-05,SP,HUB_SaoPaulo,other,45.0,7.78
2017-11-27,MG,HUB_MG_RJ,other,169.0,22.23
2018-06-11,BA,HUB_South,other,629.9,87.33
2018-03-26,BA,HUB_SaoPaulo,other,70.9,27.23
2018-01-15,SP,HUB_SaoPaulo,other,115.0,16.44
2018-08-13,SP,HUB_SaoPaulo,tech,159.99,43.83
2018-04-09,SC,HUB_SaoPaulo,tech,199.9,19.28
2018-07-09,MG,HUB_South,home,269.9,68.94
2017-06-12,PR,HUB_SaoPaulo,other,159.9,18.37
2018-04-09,PR,HUB_SaoPaulo,other,124.8,19.84
2017-06-26,MG,HUB_SaoPaulo,home,98.9,15.45
2017-06-26,MG,HUB_SaoPaulo,home,98.9,15.45
2018-01-08,SP,HUB_South,other,238.0,17.92
2017-10-16,RJ,HUB_South,beauty_health,229.9,18.05
2017-10-02,RJ,HUB_SaoPaulo,other,116.0,15.56
2017-11-27,SP,HUB_SaoPaulo,tech,76.0,12.03
2018-05-07,SP,HUB_SaoPaulo,tech,199.0,0.0
2017-10-23,RJ,HUB_SaoPaulo,tech,24.5,15.1
2017-06-05,RS,HUB_SaoPaulo,tech,129.0,18.15
2018-06-04,RS,HUB_SaoPaulo,home,69.0,23.06
2017-11-20,MG,HUB_SaoPaulo,tech,24.5,15.1
2017-06-05,PR,HUB_SaoPaulo,tech,11.99,15.1
2018-03-26,RJ,HUB_South,other,410.0,24.66
2017-12-25,SP,HUB_SaoPaulo,other,109.9,17.48
2018-04-30,SP,HUB_SaoPaulo,other,49.0,7.87
2017-03-13,SP,HUB_SaoPaulo,home,98.99,15.8
2017-08-28,SC,HUB_SaoPaulo,home,184.9,26.13
2017-07-31,MG,HUB_South,beauty_health,19.5,24.5
2017-07-31,MG,HUB_MG_RJ,beauty_health,19.9,4.9
2018-08-06,SP,HUB_MG_RJ,tech,105.0,19.93
2017-09-25,SP,HUB_SaoPaulo,beauty_health,109.99,27.21
2017-07-24,SP,HUB_South,other,547.99,17.59
2017-07-31,SP,HUB_SaoPaulo,home,29.9,9.34
2017-06-05,SP,HUB_MG_RJ,tech,39.9,14.1
2018-04-16,SP,HUB_SaoPaulo,beauty_health,414.62,20.82
2017-09-18,RJ,HUB_SaoPaulo,tech,769.9,32.75
2018-05-14,SP,HUB_MG_RJ,home,265.0,43.96
2018-07-23,SP,HUB_SaoPaulo,other,79.0,34.79
2018-07-23,SP,HUB_MG_RJ,other,98.9,1.39
2018-01-15,PR,HUB_SaoPaulo,other,129.0,18.15
2018-08-06,SP,HUB_South,home,44.05,18.11
2018-01-22,MG,HUB_SaoPaulo,other,169.0,17.43
2017-10-30,SP,HUB_SaoPaulo,other,69.99,11.73
2018-05-07,SP,HUB_SaoPaulo,other,43.9,8.29
2017-05-29,SP,HUB_MG_RJ,home,16.99,15.1
2017-12-11,SP,HUB_SaoPaulo,home,41.99,11.85
2017-07-17,SP,HUB_SaoPaulo,other,35.9,11.73
2018-01-29,PR,HUB_SaoPaulo,tech,27.99,15.1
2018-01-01,SP,HUB_MG_RJ,other,69.9,14.21
2018-01-01,SP,HUB_MG_RJ,other,59.9,14.2
2017-11-06,SP,HUB_South,tech,159.9,14.14
2017-11-13,RJ,HUB_SaoPaulo,home,149.0,15.79
2017-07-17,SP,HUB_SaoPaulo,tech,199.0,18.13
2017-07-17,SP,HUB_SaoPaulo,tech,199.0,18.13
2018-06-25,RJ,HUB_SaoPaulo,other,38.0,19.46
2018-01-08,SP,HUB_SaoPaulo,other,72.99,11.73
2017-07-17,MG,HUB_SaoPaulo,beauty_health,56.99,15.15
2017-10-09,MG,HUB_SaoPaulo,home,39.0,15.1
2017-10-09,MG,HUB_SaoPaulo,home,39.0,15.1
2017-08-28,MG,HUB_SaoPaulo,other,129.0,18.19
2018-07-30,MG,HUB_SaoPaulo,other,105.9,23.54
2018-07-16,MG,HUB_SaoPaulo,home,32.0,16.43
2018-06-11,PR,HUB_SaoPaulo,other,99.0,44.49
2018-02-19,PR,HUB_MG_RJ,beauty_health,145.0,15.76
2017-07-17,RJ,HUB_SaoPaulo,home,119.9,18.09
2017-11-13,SP,HUB_South,beauty_health,125.0,14.62
2017-08-14,SP,HUB_South,beauty_health,132.9,15.68
2018-03-26,SP,HUB_SaoPaulo,beauty_health,238.9,10.03
2018-08-13,SP,HUB_SaoPaulo,home,690.0,20.13
2017-07-17,SP,HUB_SaoPaulo,home,205.0,18.14
2018-04-16,SP,HUB_SaoPaulo,other,120.0,9.14
2018-05-21,SP,HUB_SaoPaulo,other,64.99,12.43
2017-01-30,SP,HUB_MG_RJ,beauty_health,59.9,14.59
2018-04-02,SP,HUB_South,home,99.9,21.65
2017-12-11,SP,HUB_SaoPaulo,beauty_health,50.0,11.85
2018-06-18,RJ,HUB_SaoPaulo,home,89.0,23.42
2018-06-18,RJ,HUB_SaoPaulo,home,89.0,23.42
2017-07-31,SP,HUB_SaoPaulo,other,57.5,11.9
2018-05-28,BA,HUB_SaoPaulo,tech,14.6,17.06
2018-08-13,SP,HUB_SaoPaulo,home,55.9,14.7
2018-04-30,SP,HUB_SaoPaulo,other,305.0,10.25
2017-05-22,SP,HUB_MG_RJ,home,179.99,20.12
2018-08-06,SP,HUB_SaoPaulo,home,66.55,14.78
2018-08-06,SP,HUB_SaoPaulo,home,66.55,14.78
2018-04-23,SC,HUB_SaoPaulo,beauty_health,37.9,16.32
2017-11-27,PR,HUB_SaoPaulo,beauty_health,34.99,15.1
2018-05-28,RJ,HUB_South,other,134.99,27.67
2017-10-16,MG,HUB_MG_RJ,tech,39.9,12.48
2017-08-21,RJ,HUB_South,beauty_health,54.0,15.82
2017-08-21,RJ,HUB_South,beauty_health,54.0,15.82
2017-08-21,RJ,HUB_South,beauty_health,54.0,15.82
2018-08-06,RJ,HUB_SaoPaulo,home,49.9,41.33
2018-04-02,RJ,HUB_SaoPaulo,beauty_health,31.0,18.23
2018-01-22,DF,HUB_MG_RJ,other,58.9,15.17
2017-10-30,SP,HUB_SaoPaulo,tech,25.9,11.85
2017-10-09,BA,HUB_SaoPaulo,tech,21.99,15.79
2017-11-06,SP,HUB_SaoPaulo,tech,13.65,11.85
2018-03-19,MG,HUB_MG_RJ,tech,7.78,7.71
2018-03-19,MG,HUB_MG_RJ,tech,10.37,7.71
2017-05-01,MG,HUB_SaoPaulo,home,59.9,15.56
2018-06-25,SP,HUB_SaoPaulo,beauty_health,118.7,15.93
2018-07-16,PR,HUB_SaoPaulo,other,120.0,20.03
2017-01-30,MG,HUB_MG_RJ,other,53.44,60.73
2017-06-26,RJ,HUB_SaoPaulo,home,189.99,21.82
2017-10-09,PR,HUB_South,tech,59.0,13.43
2018-05-07,RS,HUB_SaoPaulo,home,109.9,19.74
2017-06-12,SP,HUB_MG_RJ,home,129.99,40.24
2017-11-27,RJ,HUB_SaoPaulo,home,29.0,16.11
2017-07-17,RS,HUB_SaoPaulo,home,89.9,6.08
2018-03-12,RJ,HUB_SaoPaulo,beauty_health,35.9,18.23
2017-12-25,SP,HUB_SaoPaulo,other,99.9,9.51
2018-06-11,RJ,HUB_MG_RJ,beauty_health,284.0,13.72
2018-06-11,RJ,HUB_MG_RJ,beauty_health,284.0,13.72
2018-01-22,RS,HUB_SaoPaulo,other,114.9,21.64
2017-02-20,SC,HUB_SaoPaulo,tech,25.99,14.52
2018-04-02,SP,HUB_SaoPaulo,home,92.0,13.7
2017-11-27,PR,HUB_South,other,89.9,15.38
